game_id,season,game_date,home_team,away_team,home_pts,away_pts,margin,total_points,home_win,home_games_played,home_wins,home_losses,home_win_pct,home_pts_for_total,home_pts_for_per_game,home_plus_minus_total,home_plus_minus_per_game,home_recent_games,home_recent_wins,home_recent_losses,home_recent_plus_minus_total,home_recent_plus_minus_per_game,away_games_played,away_wins,away_losses,away_win_pct,away_pts_for_total,away_pts_for_per_game,away_plus_minus_total,away_plus_minus_per_game,away_recent_games,away_recent_wins,away_recent_losses,away_recent_plus_minus_total,away_recent_plus_minus_per_game,diff_games_played,diff_wins,diff_losses,diff_win_pct,diff_pts_for_per_game,diff_plus_minus_per_game,diff_recent_wins,diff_recent_losses,diff_recent_plus_minus_per_game
0022500136,2025-26,2025-10-29,MIN,LAL,115.0,116.0,-1.0,231.0,0.0,4.0,2.0,2.0,0.5,456.0,114.0,-23.0,-5.75,4.0,2.0,2.0,-23.0,-5.75,4.0,2.0,2.0,0.5,472.0,118.0,1.0,0.25,4.0,2.0,2.0,1.0,0.25,0.0,0.0,0.0,0.0,-4.0,-6.0,0.0,0.0,-6.0
0022500137,2025-26,2025-10-29,PHX,MEM,113.0,114.0,-1.0,227.0,0.0,4.0,1.0,3.0,0.25,467.0,116.75,-49.0,-12.25,4.0,1.0,3.0,-49.0,-12.25,4.0,2.0,2.0,0.5,488.0,122.0,-14.0,-3.5,4.0,2.0,2.0,-14.0,-3.5,0.0,-1.0,1.0,-0.25,-5.25,-8.75,-1.0,1.0,-8.75
0022500138,2025-26,2025-10-30,CHA,ORL,107.0,123.0,-16.0,230.0,0.0,4.0,2.0,2.0,0.5,513.0,128.25,14.0,3.5,4.0,2.0,2.0,14.0,3.5,5.0,1.0,4.0,0.2,570.0,114.0,-43.0,-8.6,5.0,1.0,4.0,-43.0,-8.6,-1.0,1.0,-2.0,0.3,14.25,12.1,1.0,-2.0,12.1
0022500139,2025-26,2025-10-30,MIL,GSW,120.0,110.0,10.0,230.0,1.0,4.0,3.0,1.0,0.75,489.0,122.25,24.0,6.0,4.0,3.0,1.0,24.0,6.0,5.0,4.0,1.0,0.8,604.0,120.8,28.0,5.6,5.0,4.0,1.0,28.0,5.6,-1.0,-1.0,0.0,-0.050000000000000044,1.4500000000000028,0.40000000000000036,-1.0,0.0,0.40000000000000036
0022500140,2025-26,2025-10-30,OKC,WAS,127.0,108.0,19.0,235.0,1.0,5.0,5.0,0.0,1.0,591.0,118.2,37.0,7.4,5.0,5.0,0.0,37.0,7.4,4.0,1.0,3.0,0.25,484.0,121.0,-34.0,-8.5,4.0,1.0,3.0,-34.0,-8.5,1.0,4.0,-3.0,0.75,-2.799999999999997,15.9,4.0,-3.0,15.9
0022500141,2025-26,2025-10-30,SAS,MIA,107.0,101.0,6.0,208.0,1.0,4.0,4.0,0.0,1.0,484.0,121.0,66.0,16.5,4.0,4.0,0.0,66.0,16.5,4.0,3.0,1.0,0.75,526.0,131.5,63.0,15.75,4.0,3.0,1.0,63.0,15.75,0.0,1.0,-1.0,0.25,-10.5,0.75,1.0,-1.0,0.75
0022500020,2025-26,2025-10-31,IND,ATL,108.0,128.0,-20.0,236.0,0.0,4.0,0.0,4.0,0.0,453.0,113.25,-37.0,-9.25,4.0,0.0,4.0,-37.0,-9.25,5.0,2.0,3.0,0.4,569.0,113.8,-33.0,-6.6,5.0,2.0,3.0,-33.0,-6.6,-1.0,-2.0,1.0,-0.4,-0.5499999999999972,-2.6500000000000004,-2.0,1.0,-2.6500000000000004
0022500021,2025-26,2025-10-31,PHI,BOS,108.0,109.0,-1.0,217.0,0.0,4.0,4.0,0.0,1.0,517.0,129.25,22.0,5.5,4.0,4.0,0.0,22.0,5.5,5.0,2.0,3.0,0.4,571.0,114.2,35.0,7.0,5.0,2.0,3.0,35.0,7.0,-1.0,2.0,-3.0,0.6,15.049999999999997,-1.5,2.0,-3.0,-1.5
0022500022,2025-26,2025-10-31,CLE,TOR,101.0,112.0,-11.0,213.0,0.0,5.0,3.0,2.0,0.6,581.0,116.2,5.0,1.0,5.0,3.0,2.0,5.0,1.0,5.0,1.0,4.0,0.2,607.0,121.4,-32.0,-6.4,5.0,1.0,4.0,-32.0,-6.4,0.0,2.0,-2.0,0.39999999999999997,-5.200000000000003,7.4,2.0,-2.0,7.4
0022500023,2025-26,2025-10-31,CHI,NYK,135.0,125.0,10.0,260.0,1.0,4.0,4.0,0.0,1.0,479.0,119.75,34.0,8.5,4.0,4.0,0.0,34.0,8.5,4.0,2.0,2.0,0.5,442.0,110.5,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,2.0,-2.0,0.5,9.25,8.5,2.0,-2.0,8.5
0022500024,2025-26,2025-10-31,MEM,LAL,112.0,117.0,-5.0,229.0,0.0,5.0,3.0,2.0,0.6,602.0,120.4,-13.0,-2.6,5.0,3.0,2.0,-13.0,-2.6,5.0,3.0,2.0,0.6,588.0,117.6,2.0,0.4,5.0,3.0,2.0,2.0,0.4,0.0,0.0,0.0,0.0,2.8000000000000114,-3.0,0.0,0.0,-3.0
0022500025,2025-26,2025-10-31,PHX,UTA,118.0,96.0,22.0,214.0,1.0,5.0,1.0,4.0,0.2,580.0,116.0,-50.0,-10.0,5.0,1.0,4.0,-50.0,-10.0,4.0,2.0,2.0,0.5,505.0,126.25,22.0,5.5,4.0,2.0,2.0,22.0,5.5,1.0,-1.0,2.0,-0.3,-10.25,-15.5,-1.0,2.0,-15.5
0022500026,2025-26,2025-10-31,POR,DEN,109.0,107.0,2.0,216.0,1.0,5.0,3.0,2.0,0.6,618.0,123.6,25.0,5.0,5.0,3.0,2.0,25.0,5.0,4.0,3.0,1.0,0.75,513.0,128.25,63.0,15.75,4.0,3.0,1.0,63.0,15.75,1.0,0.0,1.0,-0.15000000000000002,-4.650000000000006,-10.75,0.0,1.0,-10.75
0022500142,2025-26,2025-11-01,MIL,SAC,133.0,135.0,-2.0,268.0,0.0,5.0,4.0,1.0,0.8,609.0,121.8,34.0,6.8,5.0,4.0,1.0,34.0,6.8,5.0,1.0,4.0,0.2,555.0,111.0,-29.0,-5.8,5.0,1.0,4.0,-29.0,-5.8,0.0,3.0,-3.0,0.6000000000000001,10.799999999999997,12.6,3.0,-3.0,12.6
0022500143,2025-26,2025-11-01,CHA,MIN,105.0,122.0,-17.0,227.0,0.0,5.0,2.0,3.0,0.4,620.0,124.0,-2.0,-0.4,5.0,2.0,3.0,-2.0,-0.4,5.0,2.0,3.0,0.4,571.0,114.2,-24.0,-4.8,5.0,2.0,3.0,-24.0,-4.8,0.0,0.0,0.0,0.0,9.799999999999997,4.3999999999999995,0.0,0.0,4.3999999999999995
0022500144,2025-26,2025-11-01,IND,GSW,114.0,109.0,5.0,223.0,1.0,5.0,0.0,5.0,0.0,561.0,112.2,-57.0,-11.4,5.0,0.0,5.0,-57.0,-11.4,6.0,4.0,2.0,0.6666666666666666,714.0,119.0,18.0,3.0,5.0,3.0,2.0,8.0,1.6,-1.0,-4.0,3.0,-0.6666666666666666,-6.799999999999997,-14.4,-3.0,3.0,-13.0
0022500145,2025-26,2025-11-01,WAS,ORL,94.0,125.0,-31.0,219.0,0.0,5.0,1.0,4.0,0.2,592.0,118.4,-53.0,-10.6,5.0,1.0,4.0,-53.0,-10.6,6.0,2.0,4.0,0.3333333333333333,693.0,115.5,-27.0,-4.5,5.0,1.0,4.0,-31.0,-6.2,-1.0,-1.0,0.0,-0.1333333333333333,2.9000000000000057,-6.1,0.0,0.0,-4.3999999999999995
0022500146,2025-26,2025-11-01,BOS,HOU,101.0,128.0,-27.0,229.0,0.0,6.0,3.0,3.0,0.5,680.0,113.33333333333333,36.0,6.0,5.0,3.0,2.0,37.0,7.4,4.0,2.0,2.0,0.5,511.0,127.75,41.0,10.25,4.0,2.0,2.0,41.0,10.25,2.0,1.0,1.0,0.0,-14.416666666666671,-4.25,1.0,0.0,-2.8499999999999996
0022500147,2025-26,2025-11-01,DET,DAL,122.0,110.0,12.0,232.0,1.0,5.0,3.0,2.0,0.6,575.0,115.0,4.0,0.8,5.0,3.0,2.0,4.0,0.8,5.0,2.0,3.0,0.4,539.0,107.8,-38.0,-7.6,5.0,2.0,3.0,-38.0,-7.6,0.0,1.0,-1.0,0.19999999999999996,7.200000000000003,8.4,1.0,-1.0,8.4
0022500149,2025-26,2025-11-02,BKN,PHI,105.0,129.0,-24.0,234.0,0.0,5.0,0.0,5.0,0.0,569.0,113.8,-70.0,-14.0,5.0,0.0,5.0,-70.0,-14.0,5.0,4.0,1.0,0.8,625.0,125.0,21.0,4.2,5.0,4.0,1.0,21.0,4.2,0.0,-4.0,4.0,-0.8,-11.200000000000003,-18.2,-4.0,4.0,-18.2
0022500150,2025-26,2025-11-02,CHA,UTA,126.0,103.0,23.0,229.0,1.0,6.0,2.0,4.0,0.3333333333333333,725.0,120.83333333333333,-19.0,-3.1666666666666665,5.0,1.0,4.0,-38.0,-7.6,5.0,2.0,3.0,0.4,601.0,120.2,0.0,0.0,5.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,-0.06666666666666671,0.6333333333333258,-3.1666666666666665,-1.0,1.0,-7.6
0022500151,2025-26,2025-11-02,CLE,ATL,117.0,109.0,8.0,226.0,1.0,6.0,3.0,3.0,0.5,682.0,113.66666666666667,-6.0,-1.0,5.0,3.0,2.0,2.0,0.4,6.0,3.0,3.0,0.5,697.0,116.16666666666667,-13.0,-2.1666666666666665,5.0,3.0,2.0,7.0,1.4,0.0,0.0,0.0,0.0,-2.5,1.1666666666666665,0.0,0.0,-0.9999999999999999
0022500152,2025-26,2025-11-02,TOR,MEM,117.0,104.0,13.0,221.0,1.0,6.0,2.0,4.0,0.3333333333333333,719.0,119.83333333333333,-21.0,-3.5,5.0,1.0,4.0,-41.0,-8.2,6.0,3.0,3.0,0.5,714.0,119.0,-18.0,-3.0,5.0,2.0,3.0,-24.0,-4.8,0.0,-1.0,1.0,-0.16666666666666669,0.8333333333333286,-0.5,-1.0,1.0,-3.3999999999999995
0022500153,2025-26,2025-11-02,NYK,CHI,128.0,116.0,12.0,244.0,1.0,5.0,2.0,3.0,0.4,567.0,113.4,-10.0,-2.0,5.0,2.0,3.0,-10.0,-2.0,5.0,5.0,0.0,1.0,614.0,122.8,44.0,8.8,5.0,5.0,0.0,44.0,8.8,0.0,-3.0,3.0,-0.6,-9.399999999999991,-10.8,-3.0,3.0,-10.8
0022500154,2025-26,2025-11-02,PHX,SAS,130.0,118.0,12.0,248.0,1.0,6.0,2.0,4.0,0.3333333333333333,698.0,116.33333333333333,-28.0,-4.666666666666667,5.0,1.0,4.0,-32.0,-6.4,5.0,5.0,0.0,1.0,591.0,118.2,72.0,14.4,5.0,5.0,0.0,72.0,14.4,1.0,-3.0,4.0,-0.6666666666666667,-1.8666666666666742,-19.066666666666666,-4.0,4.0,-20.8
0022500155,2025-26,2025-11-02,LAL,MIA,130.0,120.0,10.0,250.0,1.0,6.0,4.0,2.0,0.6666666666666666,705.0,117.5,7.0,1.1666666666666667,5.0,4.0,1.0,17.0,3.4,5.0,3.0,2.0,0.6,627.0,125.4,57.0,11.4,5.0,3.0,2.0,57.0,11.4,1.0,1.0,0.0,0.06666666666666665,-7.900000000000006,-10.233333333333334,1.0,-1.0,-8.0
0022500156,2025-26,2025-11-03,BKN,MIN,109.0,125.0,-16.0,234.0,0.0,6.0,0.0,6.0,0.0,674.0,112.33333333333333,-94.0,-15.666666666666666,5.0,0.0,5.0,-75.0,-15.0,6.0,3.0,3.0,0.5,693.0,115.5,-7.0,-1.1666666666666667,5.0,2.0,3.0,-11.0,-2.2,0.0,-3.0,3.0,-0.5,-3.1666666666666714,-14.5,-2.0,2.0,-12.8
0022500157,2025-26,2025-11-03,IND,MIL,115.0,117.0,-2.0,232.0,0.0,6.0,1.0,5.0,0.16666666666666666,675.0,112.5,-52.0,-8.666666666666666,5.0,1.0,4.0,-46.0,-9.2,6.0,4.0,2.0,0.6666666666666666,742.0,123.66666666666667,32.0,5.333333333333333,5.0,3.0,2.0,19.0,3.8,0.0,-3.0,3.0,-0.5,-11.166666666666671,-14.0,-2.0,2.0,-13.0
0022500158,2025-26,2025-11-03,BOS,UTA,103.0,105.0,-2.0,208.0,0.0,7.0,3.0,4.0,0.42857142857142855,781.0,111.57142857142857,9.0,1.2857142857142858,5.0,3.0,2.0,20.0,4.0,6.0,2.0,4.0,0.3333333333333333,704.0,117.33333333333333,-23.0,-3.8333333333333335,5.0,1.0,4.0,-44.0,-8.8,1.0,1.0,0.0,0.09523809523809523,-5.761904761904759,5.1190476190476195,2.0,-2.0,12.8
0022500159,2025-26,2025-11-03,NYK,WAS,119.0,102.0,17.0,221.0,1.0,6.0,3.0,3.0,0.5,695.0,115.83333333333333,2.0,0.3333333333333333,5.0,2.0,3.0,-6.0,-1.2,6.0,1.0,5.0,0.16666666666666666,686.0,114.33333333333333,-84.0,-14.0,5.0,1.0,4.0,-71.0,-14.2,0.0,2.0,-2.0,0.33333333333333337,1.5,14.333333333333334,1.0,-1.0,13.0
0022500160,2025-26,2025-11-03,HOU,DAL,110.0,102.0,8.0,212.0,1.0,5.0,3.0,2.0,0.6,639.0,127.8,68.0,13.6,5.0,3.0,2.0,68.0,13.6,6.0,2.0,4.0,0.3333333333333333,649.0,108.16666666666667,-50.0,-8.333333333333334,5.0,2.0,3.0,-17.0,-3.4,-1.0,1.0,-2.0,0.26666666666666666,19.633333333333326,21.933333333333334,1.0,-1.0,17.0
0022500161,2025-26,2025-11-03,MEM,DET,106.0,114.0,-8.0,220.0,0.0,7.0,3.0,4.0,0.42857142857142855,818.0,116.85714285714286,-31.0,-4.428571428571429,5.0,2.0,3.0,-5.0,-1.0,6.0,4.0,2.0,0.6666666666666666,697.0,116.16666666666667,16.0,2.6666666666666665,5.0,4.0,1.0,20.0,4.0,1.0,-1.0,2.0,-0.23809523809523808,0.6904761904761898,-7.095238095238095,-2.0,2.0,-5.0
0022500162,2025-26,2025-11-03,DEN,SAC,130.0,124.0,6.0,254.0,1.0,5.0,3.0,2.0,0.6,620.0,124.0,61.0,12.2,5.0,3.0,2.0,61.0,12.2,6.0,2.0,4.0,0.3333333333333333,690.0,115.0,-27.0,-4.5,5.0,2.0,3.0,-23.0,-4.6,-1.0,1.0,-2.0,0.26666666666666666,9.0,16.7,1.0,-1.0,16.799999999999997
0022500163,2025-26,2025-11-03,POR,LAL,115.0,123.0,-8.0,238.0,0.0,6.0,4.0,2.0,0.6666666666666666,727.0,121.16666666666667,27.0,4.5,5.0,4.0,1.0,31.0,6.2,7.0,5.0,2.0,0.7142857142857143,835.0,119.28571428571429,17.0,2.4285714285714284,5.0,4.0,1.0,9.0,1.8,-1.0,-1.0,0.0,-0.04761904761904767,1.8809523809523796,2.0714285714285716,0.0,0.0,4.4
0022500164,2025-26,2025-11-03,LAC,MIA,119.0,120.0,-1.0,239.0,0.0,5.0,3.0,2.0,0.6,556.0,111.2,-4.0,-0.8,5.0,3.0,2.0,-4.0,-0.8,6.0,3.0,3.0,0.5,747.0,124.5,47.0,7.833333333333333,5.0,3.0,2.0,51.0,10.2,-1.0,0.0,-1.0,0.09999999999999998,-13.299999999999997,-8.633333333333333,0.0,0.0,-11.0
0022500165,2025-26,2025-11-04,TOR,MIL,128.0,100.0,28.0,228.0,1.0,7.0,3.0,4.0,0.42857142857142855,836.0,119.42857142857143,-8.0,-1.1428571428571428,5.0,2.0,3.0,-22.0,-4.4,7.0,5.0,2.0,0.7142857142857143,859.0,122.71428571428571,34.0,4.857142857142857,5.0,3.0,2.0,15.0,3.0,0.0,-2.0,2.0,-0.28571428571428575,-3.2857142857142776,-6.0,-1.0,1.0,-7.4
0022500166,2025-26,2025-11-04,ATL,ORL,127.0,112.0,15.0,239.0,1.0,7.0,3.0,4.0,0.42857142857142855,806.0,115.14285714285714,-21.0,-3.0,5.0,2.0,3.0,-5.0,-1.0,7.0,3.0,4.0,0.42857142857142855,818.0,116.85714285714286,4.0,0.5714285714285714,5.0,2.0,3.0,4.0,0.8,0.0,0.0,0.0,0.0,-1.7142857142857224,-3.571428571428571,0.0,0.0,-1.8
0022500167,2025-26,2025-11-04,CHI,PHI,113.0,111.0,2.0,224.0,1.0,6.0,5.0,1.0,0.8333333333333334,730.0,121.66666666666667,32.0,5.333333333333333,5.0,4.0,1.0,28.0,5.6,6.0,5.0,1.0,0.8333333333333334,754.0,125.66666666666667,45.0,7.5,5.0,4.0,1.0,44.0,8.8,0.0,0.0,0.0,0.0,-4.0,-2.166666666666667,0.0,0.0,-3.200000000000001
0022500169,2025-26,2025-11-04,GSW,PHX,118.0,107.0,11.0,225.0,1.0,7.0,4.0,3.0,0.5714285714285714,823.0,117.57142857142857,13.0,1.8571428571428572,5.0,2.0,3.0,-3.0,-0.6,7.0,3.0,4.0,0.42857142857142855,828.0,118.28571428571429,-16.0,-2.2857142857142856,5.0,2.0,3.0,7.0,1.4,0.0,1.0,-1.0,0.14285714285714285,-0.7142857142857224,4.142857142857142,0.0,0.0,-2.0
0022500170,2025-26,2025-11-04,LAC,OKC,107.0,126.0,-19.0,233.0,0.0,6.0,3.0,3.0,0.5,675.0,112.5,-5.0,-0.8333333333333334,5.0,3.0,2.0,16.0,3.2,7.0,7.0,0.0,1.0,855.0,122.14285714285714,87.0,12.428571428571429,5.0,5.0,0.0,80.0,16.0,-1.0,-4.0,3.0,-0.5,-9.642857142857139,-13.261904761904763,-2.0,2.0,-12.8
0022500171,2025-26,2025-11-05,CLE,PHI,132.0,121.0,11.0,253.0,1.0,7.0,4.0,3.0,0.5714285714285714,799.0,114.14285714285714,2.0,0.2857142857142857,5.0,3.0,2.0,3.0,0.6,7.0,5.0,2.0,0.7142857142857143,865.0,123.57142857142857,43.0,6.142857142857143,5.0,3.0,2.0,38.0,7.6,0.0,-1.0,1.0,-0.1428571428571429,-9.42857142857143,-5.857142857142858,0.0,0.0,-7.0
0022500172,2025-26,2025-11-05,DET,UTA,114.0,103.0,11.0,217.0,1.0,7.0,5.0,2.0,0.7142857142857143,811.0,115.85714285714286,24.0,3.4285714285714284,5.0,4.0,1.0,24.0,4.8,7.0,3.0,4.0,0.42857142857142855,809.0,115.57142857142857,-21.0,-3.0,5.0,2.0,3.0,-41.0,-8.2,0.0,2.0,-2.0,0.28571428571428575,0.2857142857142918,6.428571428571429,2.0,-2.0,13.0
0022500173,2025-26,2025-11-05,IND,BKN,103.0,112.0,-9.0,215.0,0.0,7.0,1.0,6.0,0.14285714285714285,790.0,112.85714285714286,-54.0,-7.714285714285714,5.0,1.0,4.0,-23.0,-4.6,7.0,0.0,7.0,0.0,783.0,111.85714285714286,-110.0,-15.714285714285714,5.0,0.0,5.0,-84.0,-16.8,0.0,1.0,-1.0,0.14285714285714285,1.0,7.999999999999999,1.0,-1.0,12.200000000000001
0022500174,2025-26,2025-11-05,BOS,WAS,136.0,107.0,29.0,243.0,1.0,8.0,3.0,5.0,0.375,884.0,110.5,7.0,0.875,5.0,3.0,2.0,24.0,4.8,7.0,1.0,6.0,0.14285714285714285,788.0,112.57142857142857,-101.0,-14.428571428571429,5.0,0.0,5.0,-98.0,-19.6,1.0,2.0,-1.0,0.23214285714285715,-2.0714285714285694,15.303571428571429,3.0,-3.0,24.400000000000002
0022500175,2025-26,2025-11-05,NYK,MIN,137.0,114.0,23.0,251.0,1.0,7.0,4.0,3.0,0.5714285714285714,814.0,116.28571428571429,19.0,2.7142857142857144,5.0,2.0,3.0,1.0,0.2,7.0,4.0,3.0,0.5714285714285714,818.0,116.85714285714286,9.0,1.2857142857142858,5.0,3.0,2.0,23.0,4.6,0.0,0.0,0.0,0.0,-0.5714285714285694,1.4285714285714286,-1.0,1.0,-4.3999999999999995
0022500176,2025-26,2025-11-05,MEM,HOU,109.0,124.0,-15.0,233.0,0.0,8.0,3.0,5.0,0.375,924.0,115.5,-39.0,-4.875,5.0,1.0,4.0,-38.0,-7.6,6.0,4.0,2.0,0.6666666666666666,749.0,124.83333333333333,76.0,12.666666666666666,5.0,4.0,1.0,77.0,15.4,2.0,-1.0,3.0,-0.29166666666666663,-9.333333333333329,-17.541666666666664,-3.0,3.0,-23.0
0022500178,2025-26,2025-11-05,DEN,MIA,122.0,112.0,10.0,234.0,1.0,6.0,4.0,2.0,0.6666666666666666,750.0,125.0,67.0,11.166666666666666,5.0,4.0,1.0,73.0,14.6,7.0,4.0,3.0,0.5714285714285714,867.0,123.85714285714286,48.0,6.857142857142857,5.0,3.0,2.0,20.0,4.0,-1.0,0.0,-1.0,0.09523809523809523,1.1428571428571388,4.309523809523809,1.0,-1.0,10.6
0022500179,2025-26,2025-11-05,LAL,SAS,118.0,116.0,2.0,234.0,1.0,8.0,6.0,2.0,0.75,958.0,119.75,25.0,3.125,5.0,4.0,1.0,10.0,2.0,6.0,5.0,1.0,0.8333333333333334,709.0,118.16666666666667,60.0,10.0,5.0,4.0,1.0,27.0,5.4,2.0,1.0,1.0,-0.08333333333333337,1.5833333333333286,-6.875,0.0,0.0,-3.4000000000000004
0022500180,2025-26,2025-11-05,POR,OKC,121.0,119.0,2.0,240.0,1.0,7.0,4.0,3.0,0.5714285714285714,842.0,120.28571428571429,19.0,2.7142857142857144,5.0,3.0,2.0,3.0,0.6,8.0,8.0,0.0,1.0,981.0,122.625,106.0,13.25,5.0,5.0,0.0,82.0,16.4,-1.0,-4.0,3.0,-0.4285714285714286,-2.339285714285708,-10.535714285714285,-2.0,2.0,-15.799999999999999
0022500181,2025-26,2025-11-05,SAC,GSW,121.0,116.0,5.0,237.0,1.0,7.0,2.0,5.0,0.2857142857142857,814.0,116.28571428571429,-33.0,-4.714285714285714,5.0,1.0,4.0,-30.0,-6.0,8.0,5.0,3.0,0.625,941.0,117.625,24.0,3.0,5.0,3.0,2.0,28.0,5.6,-1.0,-3.0,2.0,-0.3392857142857143,-1.3392857142857082,-7.714285714285714,-2.0,2.0,-11.6
0022500182,2025-26,2025-11-06,PHX,LAC,115.0,102.0,13.0,217.0,1.0,8.0,3.0,5.0,0.375,935.0,116.875,-27.0,-3.375,5.0,2.0,3.0,18.0,3.6,7.0,3.0,4.0,0.42857142857142855,782.0,111.71428571428571,-24.0,-3.4285714285714284,5.0,2.0,3.0,-30.0,-6.0,1.0,0.0,1.0,-0.05357142857142855,5.160714285714292,0.05357142857142838,0.0,0.0,9.6
0022500028,2025-26,2025-11-07,ORL,BOS,123.0,110.0,13.0,233.0,1.0,8.0,3.0,5.0,0.375,930.0,116.25,-11.0,-1.375,5.0,2.0,3.0,1.0,0.2,9.0,4.0,5.0,0.4444444444444444,1020.0,113.33333333333333,36.0,4.0,5.0,3.0,2.0,21.0,4.2,-1.0,-1.0,0.0,-0.06944444444444442,2.9166666666666714,-5.375,-1.0,1.0,-4.0
0022500029,2025-26,2025-11-07,WAS,CLE,115.0,148.0,-33.0,263.0,0.0,8.0,1.0,7.0,0.125,895.0,111.875,-130.0,-16.25,5.0,0.0,5.0,-101.0,-20.2,8.0,5.0,3.0,0.625,931.0,116.375,13.0,1.625,5.0,3.0,2.0,9.0,1.8,0.0,-4.0,4.0,-0.5,-4.5,-17.875,-3.0,3.0,-22.0
0022500030,2025-26,2025-11-07,ATL,TOR,97.0,109.0,-12.0,206.0,0.0,8.0,4.0,4.0,0.5,933.0,116.625,-6.0,-0.75,5.0,3.0,2.0,27.0,5.4,8.0,4.0,4.0,0.5,964.0,120.5,20.0,2.5,5.0,3.0,2.0,16.0,3.2,0.0,0.0,0.0,0.0,-3.875,-3.25,0.0,0.0,2.2
0022500031,2025-26,2025-11-07,BKN,DET,107.0,125.0,-18.0,232.0,0.0,8.0,1.0,7.0,0.125,895.0,111.875,-101.0,-12.625,5.0,1.0,4.0,-64.0,-12.8,8.0,6.0,2.0,0.75,925.0,115.625,35.0,4.375,5.0,4.0,1.0,29.0,5.8,0.0,-5.0,5.0,-0.625,-3.75,-17.0,-3.0,3.0,-18.6
0022500032,2025-26,2025-11-07,SAS,HOU,121.0,110.0,11.0,231.0,1.0,7.0,5.0,2.0,0.7142857142857143,825.0,117.85714285714286,58.0,8.285714285714286,5.0,3.0,2.0,21.0,4.2,7.0,5.0,2.0,0.7142857142857143,873.0,124.71428571428571,91.0,13.0,5.0,5.0,0.0,96.0,19.2,0.0,0.0,0.0,0.0,-6.857142857142847,-4.7142857142857135,-2.0,2.0,-15.0
0022500033,2025-26,2025-11-07,MIA,CHA,126.0,108.0,18.0,234.0,1.0,8.0,4.0,4.0,0.5,979.0,122.375,38.0,4.75,5.0,2.0,3.0,2.0,0.4,8.0,3.0,5.0,0.375,963.0,120.375,0.0,0.0,5.0,1.0,4.0,-41.0,-8.2,0.0,1.0,-1.0,0.125,2.0,4.75,1.0,-1.0,8.6
0022500034,2025-26,2025-11-07,MEM,DAL,118.0,104.0,14.0,222.0,1.0,9.0,3.0,6.0,0.3333333333333333,1033.0,114.77777777777777,-54.0,-6.0,5.0,1.0,4.0,-40.0,-8.0,8.0,2.0,6.0,0.25,850.0,106.25,-60.0,-7.5,5.0,1.0,4.0,-27.0,-5.4,1.0,1.0,0.0,0.08333333333333331,8.527777777777771,1.5,0.0,0.0,-2.5999999999999996
0022500035,2025-26,2025-11-07,MIL,CHI,126.0,110.0,16.0,236.0,1.0,8.0,5.0,3.0,0.625,959.0,119.875,6.0,0.75,5.0,3.0,2.0,-8.0,-1.6,7.0,6.0,1.0,0.8571428571428571,843.0,120.42857142857143,34.0,4.857142857142857,5.0,4.0,1.0,18.0,3.6,1.0,-1.0,2.0,-0.2321428571428571,-0.5535714285714306,-4.107142857142857,-1.0,1.0,-5.2
0022500036,2025-26,2025-11-07,MIN,UTA,137.0,97.0,40.0,234.0,1.0,8.0,4.0,4.0,0.5,932.0,116.5,-14.0,-1.75,5.0,2.0,3.0,-4.0,-0.8,8.0,3.0,5.0,0.375,912.0,114.0,-32.0,-4.0,5.0,1.0,4.0,-56.0,-11.2,0.0,1.0,-1.0,0.125,2.5,2.25,1.0,-1.0,10.399999999999999
0022500037,2025-26,2025-11-07,DEN,GSW,129.0,104.0,25.0,233.0,1.0,7.0,5.0,2.0,0.7142857142857143,872.0,124.57142857142857,77.0,11.0,5.0,4.0,1.0,61.0,12.2,9.0,5.0,4.0,0.5555555555555556,1057.0,117.44444444444444,19.0,2.111111111111111,5.0,2.0,3.0,10.0,2.0,-2.0,0.0,-2.0,0.15873015873015872,7.1269841269841265,8.88888888888889,2.0,-2.0,10.2
0022500038,2025-26,2025-11-07,SAC,OKC,101.0,132.0,-31.0,233.0,0.0,8.0,3.0,5.0,0.375,935.0,116.875,-28.0,-3.5,5.0,2.0,3.0,-18.0,-3.6,9.0,8.0,1.0,0.8888888888888888,1100.0,122.22222222222223,104.0,11.555555555555555,5.0,4.0,1.0,73.0,14.6,-1.0,-5.0,4.0,-0.5138888888888888,-5.3472222222222285,-15.055555555555555,-2.0,2.0,-18.2
0022500183,2025-26,2025-11-08,WAS,DAL,105.0,111.0,-6.0,216.0,0.0,9.0,1.0,8.0,0.1111111111111111,1010.0,112.22222222222223,-163.0,-18.11111111111111,5.0,0.0,5.0,-129.0,-25.8,9.0,2.0,7.0,0.2222222222222222,954.0,106.0,-74.0,-8.222222222222221,5.0,1.0,4.0,-34.0,-6.8,0.0,-1.0,1.0,-0.1111111111111111,6.2222222222222285,-9.88888888888889,-1.0,1.0,-19.0
0022500184,2025-26,2025-11-08,PHI,TOR,130.0,120.0,10.0,250.0,1.0,8.0,5.0,3.0,0.625,986.0,123.25,32.0,4.0,5.0,2.0,3.0,15.0,3.0,9.0,5.0,4.0,0.5555555555555556,1073.0,119.22222222222223,32.0,3.5555555555555554,5.0,4.0,1.0,46.0,9.2,-1.0,0.0,-1.0,0.06944444444444442,4.0277777777777715,0.44444444444444464,-2.0,2.0,-6.199999999999999
